Heb Sort,Grk Sort,BSB Sort,Language,Vs,Original Word,Translit,Parsing,Parsing Detailed,Strongs,Verse,Heading,Cross References,BSB Version,Footnotes,BDB / Thayers
999999,124652,430151,Greek,30511,δόξας,doxas,N-AFP,Noun - Accusative Feminine Plural,1391,,,, glorious beings . ,Or <i>to blaspheme angelic majesties</i>,"From the base of dokeo; glory, in a wide application."
999999,124656,430152,Greek,30512,ὅπου,hopou,Adv,Adverb,3699,2 Peter 2:11,,, Yet not even ,,"Where, whither, in what place. From hos and pou; what(-ever) where, i.e. At whichever spot."
999999,124663,430153,Greek,30512,οὐ,ou,Adv,Adverb,3756,,,, . . . ,,"No, not. Also ouk, and ouch a primary word; the absolute negative adverb; no or not."
999999,124657,430154,Greek,30512,ἄγγελοι,angeloi,N-NMP,Noun - Nominative Masculine Plural,32,,,," angels , ",,"From aggello; a messenger; especially an |angel|; by implication, a pastor."
999999,124662,430155,Greek,30512,ὄντες,ontes,V-PPA-NMP,Verb - Present Participle Active - Nominative Masculine Plural,1510,,,, [though] ,,"I am, exist. The first person singular present indicative; a prolonged form of a primary and defective verb; I exist."
999999,124661,430156,Greek,30512,μείζονες,meizones,Adj-NMP-C,Adjective - Nominative Masculine Plural - Comparative,3173,,,, greater ,,"Large, great, in the widest sense. "
999999,124658,430157,Greek,30512,ἰσχύϊ,ischui,N-DFS,Noun - Dative Feminine Singular,2479,,,, in strength ,,"Strength (absolutely), power, might, force, ability. From a derivative of is; forcefulness."
999999,124659,430158,Greek,30512,καὶ,kai,Conj,Conjunction,2532,,,, and ,,"And, even, also, namely. "
999999,124660,430159,Greek,30512,δυνάμει,dynamei,N-DFS,Noun - Dative Feminine Singular,1411,,,," power , ",,"From dunamai; force; specially, miraculous power."
999999,124664,430160,Greek,30512,φέρουσιν,pherousin,V-PIA-3P,Verb - Present Indicative Active - 3rd Person Plural,5342,,,, dare to bring ,,"To carry, bear, bring; I conduct, lead; perhaps: I make publicly known. A primary verb."
999999,124669,430161,Greek,30512,βλάσφημον,blasphēmon,Adj-AFS,Adjective - Accusative Feminine Singular,989,,,, such slanderous ,,"Slanderous; subst: a blasphemer. From a derivative of blapto and pheme; scurrilious, i.e. Calumnious, or impious."
999999,124670,430162,Greek,30512,κρίσιν,krisin,N-AFS,Noun - Accusative Feminine Singular,2920,,,, charges ,,"Decision; by extension, a tribunal; by implication, justice."
999999,124665,430163,Greek,30512,κατ’,kat’,Prep,Preposition,2596,,,, against ,,"A primary particle; down, in varied relations (genitive, dative or accusative) with which it is joined)."
999999,124666,430164,Greek,30512,αὐτῶν,autōn,PPro-GM3P,Personal / Possessive Pronoun - Genitive Masculine 3rd Person Plural,846,,,, them ,,"He, she, it, they, them, same. From the particle au; the reflexive pronoun self, used of the third person, and of the other persons."
999999,124667,430165,Greek,30512,παρὰ,para,Prep,Preposition,3844,,,, before ,,"Gen: from; dat: beside, in the presence of; acc: alongside of. "
999999,124668,430166,Greek,30512,Κυρίῳ,Kyriō,N-DMS,Noun - Dative Masculine Singular,2962,,,, [the] Lord . ,,"Lord, master, sir; the Lord. From kuros; supreme in authority, i.e. controller; by implication, Master."
999999,124672,430167,Greek,30513,δέ,de,Conj,Conjunction,1161,2 Peter 2:12,,, - ,,"A primary particle; but, and, etc."
999999,124671,430168,Greek,30513,Οὗτοι,Houtoi,DPro-NMP,Demonstrative Pronoun - Nominative Masculine Plural,3778,,,, These [men] ,,"This; he, she, it. "
